,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
3875,13/06/2018,657,7,19.4,69,0.3,1277,13.5,0.42,0.0,0.0,Summer,No Holiday,Yes
3876,12/08/2018,703,1,29.4,58,1.5,2000,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
3877,21/03/2018,1097,8,1.6,42,1.8,2000,-9.9,0.13,0.0,0.0,Spring,No Holiday,Yes
3878,27/07/2018,714,12,33.7,53,1.9,990,22.7,2.5,0.0,0.0,Summer,No Holiday,Yes
3879,16/08/2018,2114,20,27.9,47,1.9,2000,15.5,0.01,0.0,0.0,Summer,No Holiday,Yes
3880,03/02/2018,123,2,-3.4,82,4.2,184,-6.0,0.0,0.0,0.0,Winter,No Holiday,Yes
3881,07/02/2018,176,11,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,Winter,No Holiday,Yes
3882,25/09/2018,1042,23,17.4,49,1.2,2000,6.5,0.0,0.0,0.0,Autumn,Holiday,Yes
3883,20/03/2018,494,21,2.3,40,3.3,2000,-9.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3884,11/09/2018,261,3,18.2,52,1.5,2000,8.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
3885,08/04/2018,58,17,4.3,80,2.6,1357,1.1,0.23,0.1,0.0,Spring,No Holiday,Yes
3886,14/01/2018,29,5,-4.2,79,1.2,442,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes
3887,28/03/2018,629,12,16.5,57,3.8,881,7.9,1.55,0.0,0.0,Spring,No Holiday,Yes
3888,05/08/2018,758,1,27.7,83,2.7,1128,24.5,0.0,0.0,0.0,Summer,No Holiday,Yes
3889,09/09/2018,1662,14,28.2,29,2.0,2000,8.4,3.09,0.0,0.0,Autumn,No Holiday,Yes
3890,07/12/2017,259,23,-3.2,50,2.1,1887,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes
3891,12/12/2017,228,12,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,Winter,No Holiday,Yes
3892,11/05/2018,941,20,16.7,52,0.9,1328,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3893,16/12/2017,239,11,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,Winter,No Holiday,Yes
3894,12/11/2018,889,13,13.3,36,2.1,1283,-1.4,1.99,0.0,0.0,Autumn,No Holiday,Yes
3895,09/05/2018,1188,13,20.1,36,1.1,1933,4.5,3.34,0.0,0.0,Spring,No Holiday,Yes
3896,18/06/2018,746,18,29.2,35,2.7,1900,12.1,1.27,0.0,0.0,Summer,No Holiday,Yes
3897,04/07/2018,1038,15,31.1,57,3.7,1912,21.5,2.03,0.0,0.0,Summer,No Holiday,Yes
3898,24/10/2018,249,3,9.4,85,1.6,983,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
3899,28/05/2018,1139,12,26.3,44,1.8,2000,13.0,3.24,0.0,0.0,Spring,No Holiday,Yes
3900,22/01/2018,323,12,3.9,28,0.9,1383,-12.9,0.6,0.0,0.0,Winter,No Holiday,Yes
3901,26/10/2018,576,15,14.0,87,1.2,1482,11.8,0.68,1.0,0.0,Autumn,No Holiday,Yes
3902,12/09/2018,1309,23,22.2,62,0.8,2000,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
3903,03/07/2018,818,10,27.6,71,1.6,1870,21.8,2.14,0.0,0.0,Summer,No Holiday,Yes
3904,02/11/2018,1730,17,17.0,36,1.5,1672,1.8,0.47,0.0,0.0,Autumn,No Holiday,Yes
3905,12/10/2018,1488,16,16.9,34,1.2,1942,0.9,1.47,0.0,0.0,Autumn,No Holiday,Yes
3906,11/04/2018,0,19,13.2,28,2.9,2000,-4.9,0.22,0.0,0.0,Spring,No Holiday,No
3907,07/12/2017,471,16,3.2,38,2.9,1817,-9.7,0.51,0.0,0.0,Winter,No Holiday,Yes
3908,14/03/2018,1181,21,16.8,67,2.0,1775,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3909,15/06/2018,2328,8,18.7,71,1.1,1992,13.3,0.61,0.0,0.0,Summer,No Holiday,Yes
3910,08/11/2018,49,5,10.8,89,1.6,957,9.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
3911,09/07/2018,110,14,20.2,89,1.0,1854,18.3,0.27,0.5,0.0,Summer,No Holiday,Yes
3912,18/03/2018,106,4,5.6,55,0.4,1115,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
3913,27/01/2018,103,21,-7.9,35,2.6,1878,-20.7,0.0,0.0,0.0,Winter,No Holiday,Yes
3914,03/08/2018,1920,18,34.4,53,3.3,1650,23.4,0.8,0.0,0.0,Summer,No Holiday,Yes
3915,13/01/2018,168,22,-4.3,81,0.4,435,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes
3916,26/08/2018,725,9,24.2,64,1.2,1985,16.9,1.48,0.0,0.0,Summer,No Holiday,Yes
3917,09/02/2018,199,10,-1.3,34,0.5,1192,-15.1,0.32,0.0,0.0,Winter,No Holiday,Yes
3918,23/09/2018,1148,21,19.1,38,2.1,2000,4.4,0.0,0.0,0.0,Autumn,Holiday,Yes
3919,11/06/2018,324,5,18.8,61,1.2,2000,11.1,0.0,0.0,0.0,Summer,No Holiday,Yes
3920,07/04/2018,225,1,2.6,67,2.7,1053,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
3921,29/07/2018,1108,23,29.9,45,1.4,2000,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes
3922,09/09/2018,2201,17,27.7,33,1.1,2000,9.9,1.21,0.0,0.0,Autumn,No Holiday,Yes
3923,08/03/2018,405,13,6.7,65,3.2,1651,0.5,1.76,0.0,0.0,Spring,No Holiday,Yes
3924,12/04/2018,1142,22,13.5,15,2.2,2000,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3925,17/08/2018,719,6,21.8,51,2.0,2000,11.2,0.0,0.0,0.0,Summer,No Holiday,Yes
3926,16/11/2018,262,3,7.4,63,0.6,699,0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
3927,04/11/2018,1335,18,14.5,46,2.6,1618,3.0,0.01,0.0,0.0,Autumn,No Holiday,Yes
3928,19/06/2018,1700,16,26.1,46,3.0,1728,13.5,1.55,0.0,0.0,Summer,No Holiday,Yes
3929,15/02/2018,190,18,1.1,18,2.5,2000,-20.6,0.2,0.0,0.0,Winter,Holiday,Yes
3930,14/03/2018,290,6,14.1,69,1.6,1882,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3931,28/09/2018,0,5,14.5,60,1.4,2000,6.8,0.0,0.0,0.0,Autumn,No Holiday,No
3932,08/11/2018,17,10,,94,1.8,578,9.8,0.15,0.0,0.0,Autumn,No Holiday,Yes
3933,11/07/2018,71,4,24.5,97,1.0,317,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes
3934,18/02/2018,372,14,4.1,17,1.8,1996,-18.8,1.87,0.0,0.0,Winter,No Holiday,Yes
3935,22/09/2018,1532,14,25.2,28,4.4,2000,5.3,2.76,0.0,0.0,Autumn,No Holiday,Yes
3936,08/11/2018,395,0,12.9,70,1.8,2000,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
3937,04/03/2018,161,0,8.5,87,0.9,303,6.4,0.0,0.0,0.0,Spring,No Holiday,Yes
3938,06/03/2018,188,1,0.8,67,0.8,2000,-4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3939,18/12/2017,45,6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,Winter,No Holiday,Yes
3940,02/04/2018,806,9,16.6,70,1.5,945,11.0,0.3,0.0,0.0,Spring,No Holiday,Yes
3941,27/03/2018,560,11,15.8,40,1.9,647,2.2,1.95,0.0,0.0,Spring,No Holiday,Yes
3942,18/03/2018,587,11,8.5,49,0.7,718,-1.6,0.76,0.0,0.0,Spring,No Holiday,Yes
3943,22/12/2017,477,17,5.4,61,1.3,691,-1.5,0.08,0.0,0.0,Winter,Holiday,Yes
3944,05/09/2018,249,5,19.7,82,0.5,2000,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
3945,01/03/2018,148,8,1.5,80,3.2,1246,-1.5,0.04,0.0,0.0,Spring,Holiday,Yes
3946,23/01/2018,184,11,-11.7,27,4.0,1935,-26.9,0.94,0.0,1.0,Winter,No Holiday,Yes
3947,27/08/2018,75,9,21.5,97,0.9,1543,20.9,0.19,0.5,0.0,Summer,No Holiday,Yes
3948,16/02/2018,105,0,-3.3,35,1.8,1977,-16.6,0.0,0.0,0.0,Winter,Holiday,Yes
3949,17/02/2018,35,7,-6.8,32,1.6,2000,-20.7,0.0,0.0,0.0,Winter,Holiday,Yes
3950,14/02/2018,218,22,0.3,33,4.0,1436,-14.1,0.0,0.0,0.0,Winter,No Holiday,Yes
3951,08/12/2017,752,18,-3.1,33,1.2,2000,-17.1,0.0,0.0,0.0,Winter,No Holiday,Yes
3952,20/07/2018,2419,18,33.9,42,2.0,1969,19.1,1.25,0.0,0.0,Summer,No Holiday,Yes
3953,09/06/2018,246,20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,Summer,No Holiday,Yes
3954,13/08/2018,901,16,33.5,52,2.2,1804,22.2,0.91,0.0,0.0,Summer,No Holiday,Yes
3955,24/07/2018,1968,19,33.1,57,2.2,1670,23.4,0.44,0.0,0.0,Summer,No Holiday,Yes
3956,27/06/2018,164,2,19.6,97,2.6,201,19.1,0.0,0.4,0.0,Summer,No Holiday,Yes
3957,30/11/2018,213,3,-0.1,69,0.9,1338,-5.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
3958,04/01/2018,281,15,-1.2,31,0.8,1732,-16.2,0.47,0.0,0.0,Winter,No Holiday,Yes
3959,24/05/2018,1087,12,22.1,36,5.3,1696,6.3,3.2,0.0,0.0,Spring,No Holiday,Yes
3960,20/06/2018,1184,13,26.2,51,3.2,1078,15.2,3.36,0.0,0.0,Summer,No Holiday,Yes
3961,28/11/2018,796,7,2.5,24,0.2,1306,-16.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
3962,31/05/2018,2534,19,25.2,53,3.1,1983,0.0,0.51,0.0,0.0,Spring,No Holiday,Yes
3963,10/02/2018,237,1,1.7,71,1.2,584,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
3964,14/05/2018,946,11,18.5,65,1.4,463,11.7,2.07,0.0,0.0,Spring,No Holiday,Yes
3965,26/08/2018,1070,12,28.9,42,2.0,1975,14.6,2.5,0.0,0.0,Summer,No Holiday,Yes
3966,20/05/2018,190,6,11.6,46,0.8,2000,0.3,0.05,0.0,0.0,Spring,No Holiday,Yes
3967,15/01/2018,230,23,2.4,63,0.6,443,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes
3968,06/11/2018,0,7,8.3,84,0.9,422,5.7,0.0,0.0,0.0,Autumn,No Holiday,No
3969,22/02/2018,71,3,-2.8,57,0.5,1995,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes
3970,22/06/2018,1116,12,29.8,28,1.3,1777,9.3,3.21,0.0,0.0,Summer,No Holiday,Yes
3971,07/07/2018,2232,20,24.6,51,1.7,2000,13.7,0.07,0.0,0.0,Summer,No Holiday,Yes
3972,21/09/2018,1720,19,20.3,81,1.0,2000,16.9,0.02,0.0,0.0,Autumn,No Holiday,Yes
3973,11/10/2018,1284,16,13.8,36,2.9,2000,-1.0,0.98,0.0,0.0,Autumn,No Holiday,Yes
3974,17/12/2017,166,20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
3975,01/11/2018,1011,9,4.7,60,0.9,1219,-2.4,0.82,0.0,0.0,Autumn,No Holiday,Yes
3976,01/08/2018,569,12,36.8,39,1.3,1944,20.5,2.8,0.0,0.0,Summer,No Holiday,Yes
3977,29/01/2018,186,12,-7.3,23,3.8,1903,-24.9,1.17,0.0,0.0,Winter,No Holiday,Yes
3978,15/02/2018,148,20,-0.4,27,2.2,2000,-17.1,0.0,0.0,0.0,Winter,Holiday,Yes
3979,04/02/2018,60,2,-10.5,49,2.0,2000,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes
3980,26/05/2018,198,5,14.4,73,0.4,978,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes
3981,28/10/2018,134,7,6.9,88,0.9,1991,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
3982,07/07/2018,1430,14,28.3,43,1.6,1941,14.5,3.33,0.0,0.0,Summer,No Holiday,Yes
3983,22/07/2018,477,8,27.9,60,0.6,1835,19.4,1.06,0.0,0.0,Summer,No Holiday,Yes
3984,28/03/2018,723,9,12.4,66,1.0,546,6.2,0.91,0.0,0.0,Spring,No Holiday,Yes
3985,02/01/2018,269,11,-0.4,40,2.3,1633,-12.3,0.66,0.0,0.0,Winter,No Holiday,Yes
3986,13/03/2018,103,3,5.5,62,0.6,722,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
3987,10/08/2018,1198,23,30.4,58,1.4,2000,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes
3988,27/06/2018,1618,16,25.0,74,2.2,578,20.0,0.52,0.0,0.0,Summer,No Holiday,Yes
3989,24/01/2018,164,7,-15.9,30,3.0,2000,-29.5,0.0,0.0,0.9,Winter,No Holiday,Yes
3990,11/02/2018,181,15,-2.6,31,2.7,1987,-17.4,1.36,0.0,0.0,Winter,No Holiday,Yes
3991,03/12/2017,385,21,4.7,87,1.2,247,2.7,0.0,0.0,0.0,Winter,No Holiday,Yes
3992,20/11/2018,119,4,1.3,48,0.5,2000,-8.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
3993,07/08/2018,619,1,28.2,68,0.9,2000,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes
3994,24/01/2018,121,12,-12.2,26,4.0,2000,-27.8,1.17,0.0,0.9,Winter,No Holiday,Yes
3995,05/08/2018,978,17,32.8,61,4.0,1878,24.2,1.46,0.0,0.0,Summer,No Holiday,Yes
3996,18/03/2018,293,8,5.9,58,1.8,861,-1.7,0.11,0.0,0.0,Spring,No Holiday,Yes
3997,17/07/2018,2174,20,28.9,64,1.7,1567,21.3,0.1,0.0,0.0,Summer,No Holiday,Yes
3998,29/10/2018,737,12,10.8,49,2.7,2000,0.4,1.45,0.0,0.0,Autumn,No Holiday,Yes
3999,05/06/2018,214,4,18.5,72,0.6,1168,13.3,0.0,0.0,0.0,Summer,No Holiday,Yes
4000,14/11/2018,517,1,6.5,60,0.5,1788,-0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
4001,03/08/2018,530,10,34.3,48,2.5,1822,21.7,2.12,0.0,0.0,Summer,No Holiday,Yes
4002,12/05/2018,50,23,15.8,98,1.6,235,15.4,0.0,1.0,0.0,Spring,No Holiday,Yes
4003,28/09/2018,0,16,21.9,46,1.2,1995,9.7,1.67,0.0,0.0,Autumn,No Holiday,No
4004,22/12/2017,544,8,-0.4,69,0.5,904,-5.4,0.0,0.0,0.7,Winter,Holiday,Yes
4005,09/08/2018,659,11,30.8,63,2.4,1919,22.9,0.94,0.0,0.0,Summer,No Holiday,Yes
4006,10/10/2018,1775,17,13.1,45,3.1,2000,1.4,0.62,0.0,0.0,Autumn,No Holiday,Yes
4007,06/06/2018,536,7,19.3,63,0.7,916,12.0,0.46,0.0,0.0,Summer,Holiday,Yes
4008,28/07/2018,741,13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,Summer,No Holiday,Yes
4009,03/05/2018,2310,18,13.4,49,2.4,1982,2.8,0.6,0.0,0.0,Spring,No Holiday,Yes
4010,18/04/2018,671,23,10.7,42,0.9,1236,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes
4011,13/01/2018,145,2,-6.4,40,0.9,2000,-17.8,0.0,0.0,0.0,Winter,No Holiday,Yes
4012,08/09/2018,285,4,17.2,66,0.6,2000,10.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
4013,13/06/2018,1747,12,24.5,56,2.3,1094,15.1,1.74,0.0,0.0,Summer,No Holiday,Yes
4014,25/11/2018,370,1,2.7,86,1.0,460,0.5,0.0,0.0,2.9,Autumn,No Holiday,Yes
4015,12/02/2018,246,13,-2.7,29,2.9,1961,-18.3,2.29,0.0,0.0,Winter,No Holiday,Yes
4016,01/05/2018,534,2,18.2,85,0.8,355,15.6,0.0,0.0,0.0,Spring,Holiday,Yes
4017,20/11/2018,1857,18,9.1,31,2.0,1932,-7.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
4018,02/02/2018,225,21,-2.0,61,1.7,1655,-8.5,0.0,0.0,0.0,Winter,No Holiday,Yes
4019,26/09/2018,453,2,16.6,54,1.5,2000,7.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
4020,24/11/2018,62,10,0.4,97,1.8,207,0.0,0.0,0.0,8.8,Autumn,No Holiday,Yes
4021,16/09/2018,222,15,23.2,83,1.5,349,20.1,0.77,0.5,0.0,Autumn,No Holiday,Yes
4022,15/10/2018,2635,18,18.0,66,2.3,554,11.5,0.1,0.0,0.0,Autumn,No Holiday,Yes
4023,21/09/2018,24,5,17.8,93,1.8,2000,16.6,0.0,0.5,0.0,Autumn,No Holiday,Yes
4024,11/05/2018,1174,14,21.0,47,2.2,606,9.2,2.52,0.0,0.0,Spring,No Holiday,Yes
4025,28/05/2018,335,2,16.5,58,0.3,1759,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
4026,21/07/2018,1655,20,31.5,53,1.8,2000,20.7,0.08,0.0,0.0,Summer,No Holiday,Yes
4027,28/08/2018,39,17,24.8,96,1.8,564,24.1,0.14,2.5,0.0,Summer,No Holiday,Yes
4028,11/02/2018,95,1,-7.0,38,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
4029,04/09/2018,1083,9,21.6,81,2.3,1669,18.1,1.2,0.0,0.0,Autumn,No Holiday,Yes
4030,30/09/2018,0,19,17.1,35,2.9,2000,1.4,0.0,0.0,0.0,Autumn,No Holiday,No
4031,06/05/2018,13,10,15.4,97,0.6,374,14.9,0.38,1.5,0.0,Spring,No Holiday,Yes
4032,30/10/2018,948,22,7.6,50,1.8,2000,-2.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
4033,06/01/2018,105,7,-6.6,65,1.0,1320,-12.0,0.0,0.0,0.0,Winter,No Holiday,Yes
4034,26/07/2018,602,6,27.4,77,0.7,1113,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes
4035,23/06/2018,1073,1,22.5,39,1.1,2000,7.8,0.0,0.0,0.0,Summer,No Holiday,Yes
4036,15/04/2018,797,11,11.8,57,2.6,1041,3.5,2.18,0.0,0.0,Spring,No Holiday,Yes
4037,11/01/2018,152,10,-11.1,46,3.7,1638,-20.4,0.48,0.0,0.0,Winter,No Holiday,Yes
4038,02/08/2018,676,16,37.9,39,1.6,1757,21.5,1.76,0.0,0.0,Summer,No Holiday,Yes
4039,18/11/2018,905,13,9.9,37,2.1,1900,-4.1,1.32,0.0,0.0,Autumn,No Holiday,Yes
4040,18/05/2018,400,8,16.4,98,0.3,514,16.0,0.11,0.0,0.0,Spring,No Holiday,Yes
4041,04/02/2018,115,11,-9.7,37,2.8,1436,-21.6,1.57,0.0,0.0,Winter,No Holiday,Yes
4042,27/08/2018,580,15,24.4,87,1.5,1153,22.0,1.44,0.0,0.0,Summer,No Holiday,Yes
4043,25/04/2018,1958,19,18.2,36,3.5,2000,2.8,0.29,0.0,0.0,Spring,No Holiday,Yes
4044,25/11/2018,250,8,1.4,96,1.0,212,0.8,0.04,0.0,2.5,Autumn,No Holiday,Yes
4045,07/05/2018,2392,17,25.5,31,2.3,1974,7.1,1.5,0.0,0.0,Spring,No Holiday,Yes
4046,12/02/2018,161,10,-6.7,23,2.4,1938,-24.4,1.25,0.0,0.0,Winter,No Holiday,Yes
4047,03/01/2018,267,11,-4.5,36,3.2,1736,-17.3,0.77,0.0,0.0,Winter,No Holiday,Yes
4048,18/01/2018,307,13,3.5,54,3.2,463,-4.9,0.68,0.0,0.0,Winter,No Holiday,Yes
4049,24/07/2018,1297,17,34.9,51,2.2,1235,23.2,0.98,0.0,0.0,Summer,No Holiday,Yes
4050,07/01/2018,102,3,-4.8,56,0.6,1505,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes
4051,01/07/2018,51,15,21.8,97,0.7,324,21.2,0.14,5.5,0.0,Summer,No Holiday,Yes
4052,01/06/2018,1071,14,29.6,31,3.7,1988,10.6,3.25,0.0,0.0,Summer,No Holiday,Yes
4053,15/07/2018,712,11,28.7,64,1.3,1332,21.2,1.53,0.0,0.0,Summer,No Holiday,Yes
4054,26/06/2018,56,16,23.3,96,3.4,441,22.6,0.08,1.0,0.0,Summer,No Holiday,Yes
4055,11/10/2018,541,1,7.3,59,0.1,2000,-0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
4056,06/09/2018,1525,17,26.6,63,3.0,2000,18.9,0.43,0.0,0.0,Autumn,No Holiday,Yes
4057,07/02/2018,280,19,-5.2,33,2.6,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
4058,13/03/2018,678,13,17.1,42,3.2,1305,4.0,2.6,0.0,0.0,Spring,No Holiday,Yes
4059,28/08/2018,59,23,22.8,97,1.0,600,22.2,0.0,3.5,0.0,Summer,No Holiday,Yes
4060,14/12/2017,305,9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,Winter,No Holiday,Yes
4061,20/06/2018,1401,23,20.1,82,3.6,494,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes
4062,20/11/2018,1020,21,8.8,37,3.8,1750,-5.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
4063,17/07/2018,1003,0,26.4,76,1.2,2000,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes
4064,20/01/2018,191,8,0.3,63,0.4,1140,-5.9,0.0,0.0,0.0,Winter,No Holiday,Yes
4065,19/08/2018,223,5,23.4,63,0.3,2000,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes
4066,28/01/2018,189,12,-3.5,26,2.5,1756,-20.2,1.07,0.0,0.0,Winter,No Holiday,Yes
4067,02/08/2018,1006,7,30.5,53,1.1,2000,19.8,0.22,0.0,0.0,Summer,No Holiday,Yes
4068,16/06/2018,2475,19,27.2,48,1.4,1994,15.2,0.57,0.0,0.0,Summer,No Holiday,Yes
4069,28/06/2018,596,18,20.6,97,0.7,222,20.1,0.14,21.5,0.0,Summer,No Holiday,Yes
4070,15/07/2018,822,14,32.4,50,2.0,1735,20.6,3.13,0.0,0.0,Summer,No Holiday,Yes
4071,15/01/2018,334,21,3.4,59,0.8,471,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
4072,08/08/2018,1822,20,31.0,66,2.9,1857,23.8,0.02,0.0,0.0,Summer,No Holiday,Yes
4073,15/04/2018,297,20,10.3,62,2.0,1749,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes
4074,12/12/2017,225,13,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,Winter,No Holiday,Yes
4075,02/09/2018,1075,12,27.5,43,1.4,1959,13.7,2.75,0.0,0.0,Autumn,No Holiday,Yes
4076,27/08/2018,328,8,21.3,97,1.3,1029,20.7,0.17,0.5,0.0,Summer,No Holiday,Yes
4077,19/03/2018,12,3,6.5,88,0.9,276,4.6,0.0,0.3,0.0,Spring,No Holiday,Yes
4078,27/08/2018,137,12,22.6,90,1.4,1963,20.8,1.02,1.0,0.0,Summer,No Holiday,Yes
4079,22/12/2017,249,23,5.8,74,2.5,832,1.5,0.0,0.0,0.0,Winter,Holiday,Yes
4080,04/07/2018,2274,21,26.2,70,2.2,1908,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
4081,15/12/2017,241,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes
4082,09/06/2018,381,6,19.0,84,0.5,440,16.2,0.05,0.0,0.0,Summer,No Holiday,Yes
4083,21/07/2018,729,9,29.6,57,0.9,977,20.1,1.71,0.0,0.0,Summer,No Holiday,Yes
4084,15/10/2018,1052,12,19.0,60,1.8,513,11.0,2.11,0.0,0.0,Autumn,No Holiday,Yes
4085,03/10/2018,278,6,11.4,84,0.3,1742,8.7,0.0,0.0,0.0,Autumn,Holiday,Yes
4086,15/06/2018,403,2,20.1,67,1.1,2000,13.7,0.0,0.1,0.0,Summer,No Holiday,Yes
4087,17/05/2018,118,0,22.0,97,1.6,152,21.4,0.0,0.5,0.0,Spring,No Holiday,Yes
4088,18/11/2018,114,6,1.9,53,0.4,1813,-6.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
4089,10/10/2018,1255,22,9.2,55,0.9,2000,0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
4090,14/03/2018,643,11,17.5,55,2.1,1892,8.3,1.35,0.0,0.0,Spring,No Holiday,Yes
4091,03/03/2018,218,0,0.5,34,0.4,1889,-13.5,0.0,0.0,0.0,Spring,No Holiday,Yes
4092,25/01/2018,79,23,-14.9,35,2.8,2000,-26.9,0.0,0.0,0.5,Winter,No Holiday,Yes
4093,11/04/2018,0,5,9.7,84,1.7,447,7.1,0.0,0.0,0.0,Spring,No Holiday,No
4094,15/03/2018,51,3,16.5,69,2.4,1659,10.7,0.0,0.0,0.0,Spring,No Holiday,Yes
4095,04/05/2018,935,23,12.4,58,2.5,1843,4.3,0.0,0.0,0.0,Spring,No Holiday,Yes
4096,07/05/2018,185,4,14.4,85,0.8,1437,11.9,0.0,0.0,0.0,Spring,No Holiday,Yes
4097,04/09/2018,822,10,23.1,73,3.1,2000,17.9,2.24,0.0,0.0,Autumn,No Holiday,Yes
4098,22/11/2018,692,14,,27,3.1,1976,-11.0,1.66,0.0,0.0,Autumn,No Holiday,Yes
4099,28/01/2018,217,15,-1.9,23,4.3,2000,-20.3,0.7,0.0,0.0,Winter,No Holiday,Yes
4100,14/12/2017,247,11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes
4101,29/04/2018,183,4,10.3,63,0.7,1277,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
4102,22/08/2018,1807,21,33.1,46,2.7,2000,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes
4103,26/01/2018,36,5,-16.9,38,2.3,2000,-27.9,0.0,0.0,0.5,Winter,No Holiday,Yes
4104,04/06/2018,1085,13,27.4,30,2.0,1768,8.2,3.03,0.0,0.0,Summer,No Holiday,Yes
4105,28/08/2018,10,20,23.3,97,3.3,183,22.7,0.0,15.5,0.0,Summer,No Holiday,Yes
4106,09/08/2018,644,15,31.2,67,2.7,1368,24.3,1.39,0.0,0.0,Summer,No Holiday,Yes
4107,10/09/2018,2278,8,20.1,57,1.6,2000,11.3,0.73,0.0,0.0,Autumn,No Holiday,Yes
4108,04/07/2018,1191,9,27.4,68,0.5,1941,20.9,1.31,0.0,0.0,Summer,No Holiday,Yes
4109,21/02/2018,105,2,-2.9,31,1.6,1931,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
4110,26/11/2018,955,21,6.7,71,0.9,461,1.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
4111,04/09/2018,186,4,20.4,97,2.7,704,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
4112,28/07/2018,1039,23,28.6,74,0.7,1807,23.5,0.0,0.0,0.0,Summer,No Holiday,Yes
4113,26/06/2018,45,5,23.7,64,0.9,876,16.4,0.0,0.1,0.0,Summer,No Holiday,Yes
4114,28/05/2018,1124,13,27.7,39,1.9,1882,12.4,3.33,0.0,0.0,Spring,No Holiday,Yes
